text,screen_name,tweet_date,tweet_url,image_url,reply_text,related_urls,mentions_list,hashtag_list,week,year,tweet_id,url_check,alt_text
"I had fun with #tidytuesday this week, I made a timetable and a map of a fictitious train line with the 10 most expensive projects and the 10 projects with the highest cost per km.

Code : https://t.co/Pqie3OtgA3

#rstats #dataviz #TidyTuesday #ggplot2 https://t.co/b0S1qe6UZv",cnicault,2021-01-07T18:29:22Z,https://twitter.com/cnicault/status/1347248980682530818/photo/1,http://pbs.twimg.com/media/ErJjuZ5XcAAhN0g.jpg,NA,https://github.com/cnicault/tidytuesday,NA,"tidytuesday, rstats, dataviz, TidyTuesday, ggplot2",1,2021,1347248980682530816,Links included,Image
Exploring transit costs in this weeks #tidytuesday #tidyverse . The US comes out on top! https://t.co/qTshmRHOq6,larsivanjanzen,2021-01-07T19:48:59Z,https://twitter.com/larsivanjanzen/status/1347269017053102080/photo/1,http://pbs.twimg.com/media/ErJ1v0BXEAEL6x-.png,NA,NA,NA,"tidytuesday, tidyverse",1,2021,1347269017053102080,Images-only,Image
"Nothing fancy for the first #TidyTuesday of 2021, just a nice simple graphic that took probably too many lines of code #rstats

code: https://t.co/ophqcuT2Ur
Scheme stolen from a slide I saw by @lisacrost https://t.co/ieLM10bpQ3",CharlieGallaghr,2021-01-07T22:23:04Z,https://twitter.com/CharlieGallaghr/status/1347307792596656131/photo/1,http://pbs.twimg.com/media/ErKYqi2XYAEaZUF.png,NA,https://bit.ly/3s3BaRX,lisacrost,"TidyTuesday, rstats",1,2021,1347307792596656128,Links included,Image
"Interesting data set this week on  #TidyTuesday, and a shock to see New York making my native London's budget-busting Crossrail look cheap! 

It's not looking good in my new home of Canada either.

So: ridge plot, log scale... too complicated??

Code at:  https://t.co/RM0bvt6LPf https://t.co/XO7UtTdFJq",AndyOReilly10,2021-01-07T22:39:27Z,https://twitter.com/AndyOReilly10/status/1347311917493227523/photo/1,http://pbs.twimg.com/media/ErKdCktVcAAWG5d.jpg,NA,https://github.com/mrandyoreilly/TidyTuesday/blob/main/Transit_costs_clean.Rmd,NA,TidyTuesday,1,2021,1347311917493227520,Links included,Image
Resolution for New Year is to get better at R and ggplot2 by participating in #tidytuesday. The United States spends a good amount of money more per mile to build new urban rail projects. Learned how to use new fonts in plots via the {extrafont} package📦! https://t.co/q2hFWwufwq,greufek,2021-01-08T02:46:14Z,https://twitter.com/greufek/status/1347374023651581955/photo/1,http://pbs.twimg.com/media/ErLUW1dXUAETPvG.jpg,NA,NA,NA,tidytuesday,2,2021,1347374023651581952,Images-only,Image
"#TidyTuesday Week 2021/02 🚉 Global Transit-Infrastructure Costs

Started with a ggbump-map combination but it got too messy. Ended up with a bar-slope-chart combination designed in line with the railway topic.
#rstats #ggplot2 #r4ds #dataviz #DataVisualization https://t.co/dlgnXfG3Yw",CedScherer,2021-01-08T08:38:25Z,https://twitter.com/CedScherer/status/1347462652109484032/photo/1,http://pbs.twimg.com/media/ErMlCKwWMAMaXm4.jpg,NA,NA,NA,"TidyTuesday, rstats, ggplot2, r4ds, dataviz, DataVisualization",2,2021,1347462652109484032,Images-only,Image
"Transit Costs for Greece and Sweden for this week's #TidyTuesday 

 code: https://t.co/v8utJp987H

#RStats #dataviz https://t.co/dt7owcPDaf",geokaramanis,2021-01-08T12:34:14Z,https://twitter.com/geokaramanis/status/1347521995995549702/photo/1,http://pbs.twimg.com/media/ErNcDE1XMAI_NIk.jpg,NA,https://github.com/gkaramanis/tidytuesday/tree/master/2021/2021-week1,NA,"TidyTuesday, RStats, dataviz",2,2021,1347521995995549696,Links included,Image
"#TidyTuesday Week 2: North American transit costs 🚇

This plot is an attempt at re-creating the design of my fav @fedfragapane plots (see here: https://t.co/tjNZPILInB). I love the way the design allows for simple visual comparisons!

Also, legends are the bane of my existence. https://t.co/oDfEbhv9fg",MaiaPelletier,2021-01-08T15:40:23Z,https://twitter.com/MaiaPelletier/status/1347568844018233348/photo/1,http://pbs.twimg.com/media/ErOF6icXUAcGGfE.jpg,NA,https://bit.ly/3nl26Jy,fedfragapane,TidyTuesday,2,2021,1347568844018233344,Links included,Image
"This #Tidytuesday is about #trains construction period, costs, and length. 

Barcelona's L9/10 starring😅

I was unable to put text annotations or labels in the facet_wrap(), does anyone knows? #rstats #dataviz #L9 #ggplot2 #tidyverse https://t.co/sEJQwQxTwG",LauraNavarroSol,2021-01-08T16:06:00Z,https://twitter.com/LauraNavarroSol/status/1347575288847233024/photo/1,http://pbs.twimg.com/media/ErN-2hZXMAI0n7A.png,NA,NA,NA,"Tidytuesday, trains, rstats, dataviz, L9, ggplot2, tidyverse",2,2021,1347575288847233024,Images-only,Image
"📊 In 2020 I started using @Notion to bookmark #Rstats #dataviz tweets in a database. Most come from #TidyTuesday and are tagged by dataset. 

Explore: https://t.co/8xtZrBMjML

💙 THANK YOU to the featured contributors for openly sharing their magic + code/resources! Handles 👇 https://t.co/aS4l1hbJtV",spcanelon,2021-01-08T22:25:25Z,https://twitter.com/spcanelon/status/1347670774044389376/photo/1,http://pbs.twimg.com/media/ErPapLOXAAEecJx.jpg,NA,http://tiny.cc/notion-dataviz,notion,"Rstats, dataviz, TidyTuesday",2,2021,1347670774044389376,Links included,"Screenshot of the Notion database showing a gallery of all the data visualizations in the collection, organized in a grid"
"My first #TidyTuesday of 2021! Here's my visualisation comparing the costs of constructing transit lines either above or underground. Combined both data visualisation and statistical analyses conveniently using {ggstatsplot} on #RStats. 

Code: https://t.co/jqxEQOVwrh https://t.co/mVI2doYvK2",nxrunning,2021-01-09T08:20:57Z,https://twitter.com/nxrunning/status/1347820646080806912/photo/1,http://pbs.twimg.com/media/ErRp8lQUcAAsXHv.jpg,NA,https://github.com/nxrunning/Tidytuesdays/blob/Transitcosts/README.md,NA,"TidyTuesday, RStats",2,2021,1347820646080806912,Links included,Image
"Costs of building urban rail transit in EU countries since 1994. Contributing to #tidytuesday in 2021. 😊
R code: https://t.co/UltH9FehSt https://t.co/mfVz6BWkfk",ra_sabina,2021-01-09T08:24:00Z,https://twitter.com/ra_sabina/status/1347821410828349440/photo/1,http://pbs.twimg.com/media/ErRrwzCW8AAe2_6.jpg,NA,https://rpubs.com/sabina/tt2021w02,NA,tidytuesday,2,2021,1347821410828349440,Links included,Image
"#RStats #TidyTuesday 2021, week 2.

I heard that the transit cost in the US is high due to high consulting and planning costs, not the actual construction cost, so came to the idea of comparing countries' railway expenses by the custom coefficient.

Link:
https://t.co/hc9cCY3Nni https://t.co/zg8Bow9eIn",DanagulKaliyeva,2021-01-09T10:38:27Z,https://twitter.com/DanagulKaliyeva/status/1347855248132616192/photo/1,http://pbs.twimg.com/media/ErSLNEjWMAE1Ihd.png,NA,https://github.com/danadaka/tidytuesdays_by_dana/blob/master/tt_2021_week2.Rmd,NA,"RStats, TidyTuesday",2,2021,1347855248132616192,Links included,Image
"Here is the extended version if you wonder how this coefficient is compatable with the real cost per km.

#RStats #tidytuesday #cowplot https://t.co/X97KiUsPI2",DanagulKaliyeva,2021-01-09T10:38:29Z,https://twitter.com/DanagulKaliyeva/status/1347855255103528960/photo/1,http://pbs.twimg.com/media/ErSLNdsW4AA7BD0.png,NA,NA,NA,"RStats, tidytuesday, cowplot",2,2021,1347855255103528960,Images-only,Image
Making-Of #TidyTuesday 2021/02 🚉 Global Transit-Infrastructure Costs #ggplot2 #tidyverse #rstats #r4ds https://t.co/28FRLNUSp5 https://t.co/EoY8Plil3P,CedScherer,2021-01-09T13:27:47Z,https://twitter.com/CedScherer/status/1347897859639812097/video/1,http://pbs.twimg.com/ext_tw_video_thumb/1347897791671136256/pu/img/35E3fSKoZPz4BqY9.jpg,NA,https://twitter.com/CedScherer/status/1347462652109484032,NA,"TidyTuesday, ggplot2, tidyverse, rstats, r4ds",2,2021,1347897859639812096,Links included,Image
"First #TidyTuesday of 2021! Looking at metro rail projects in the city of Mumbai.

Code: https://t.co/9hKCeNiBVF

#RStats https://t.co/ut6Z46L4Z6",kustav_sen,2021-01-09T14:44:42Z,https://twitter.com/kustav_sen/status/1347917219355795456/photo/1,http://pbs.twimg.com/media/ErTDTwIVEAMII8s.jpg,NA,https://git.io/JLhZm,NA,"TidyTuesday, RStats",2,2021,1347917219355795456,Links included,Image
"This week's #TidyTuesday, I used {ggbump} and {tidyverse} to make this ranking chart of the fleet cumulative traveled distance over a week. #RStats #tidyverse #Fleet https://t.co/Piz20ws3Gq",hamzaonde,2021-01-09T16:35:08Z,https://twitter.com/hamzaonde/status/1347945008410865672/photo/1,http://pbs.twimg.com/media/ErTcyM1XYAcRVgN.jpg,NA,NA,NA,"TidyTuesday, RStats, tidyverse, Fleet",2,2021,1347945008410865664,Images-only,Image
"#TidyTuesday ""Transit Costs Project"" data.

Graph shows cities around the world sorted by infrastructure costs per km and construction speeds per year respectively.

code: https://t.co/cXm9ByVCZe

#rstats #tidyverse #ggplot2 #r4ds #dataviz https://t.co/uQPpN8QRQl",botanagin,2021-01-09T18:36:56Z,https://twitter.com/botanagin/status/1347975663274389505/photo/1,http://pbs.twimg.com/media/ErT1jMyXEAAIE8n.jpg,NA,http://git.io/JLh0j,NA,"TidyTuesday, rstats, tidyverse, ggplot2, r4ds, dataviz",2,2021,1347975663274389504,Links included,Image
"#TidyTuesday - 2020-12-22 - Big Mac Index

Plotted a map showing the price of a Big Mac in different countries as of July 2020. 

Created using #python + #matplotlib https://t.co/tJ5s7FjLUS",vivekparasharr,2021-01-09T22:28:28Z,https://twitter.com/vivekparasharr/status/1348033929551478785/photo/1,http://pbs.twimg.com/media/ErUtshwXIAEcBct.jpg,NA,NA,NA,"TidyTuesday, python, matplotlib",2,2021,1348033929551478784,Images-only,Image
#MakingOf of this week’s #TidyTuesday plot https://t.co/bf1lyy8luN https://t.co/yXVG7mWfm3,geokaramanis,2021-01-10T07:44:16Z,https://twitter.com/geokaramanis/status/1348173802073694211/video/1,http://pbs.twimg.com/ext_tw_video_thumb/1348173765637791744/pu/img/RYLAdn54zf5-HBUu.jpg,NA,https://twitter.com/geokaramanis/status/1347521995995549702,NA,"MakingOf, TidyTuesday",2,2021,1348173802073694208,Links included,Image
"#TidyTuesday week 02 - Transit Cost Project.

First time using ggMarginal (ggExtra) to produce marginal density plots and geom_text_repel (ggrepel) to add labels.

Code: https://t.co/Q1JMDKIh9L

#rstats #r4ds #dataviz https://t.co/mgTufumHd3",Andy_A_Baker,2021-01-10T12:29:16Z,https://twitter.com/Andy_A_Baker/status/1348245520867872768/photo/1,http://pbs.twimg.com/media/ErXuD6OW4AQ-SgK.jpg,NA,https://github.com/AndyABaker/TidyTuesday/blob/main/2021_week01_transitcost.R,NA,"TidyTuesday, rstats, r4ds, dataviz",2,2021,1348245520867872768,Links included,Image
"A quick shot on this #TidyTuesday displaying Artists birth decade and the number of works in the @Tate collection #rstats
https://t.co/cKOY5zVGQC https://t.co/4SP27wHK0z",jim_gruman,2021-01-13T00:25:29Z,https://twitter.com/jim_gruman/status/1349150540610076673/photo/1,http://pbs.twimg.com/media/Erkk-1CXEAAbrJh.jpg,NA,https://opus1993.github.io/myTidyTuesday/2021_01_12_tidy_tuesday.html,Tate,"TidyTuesday, rstats",2,2021,1349150540610076672,Links included,Image
"Day 8 of #66DaysOfData

#tidyTuesday

Quickly whipped up a visualisation showing where all artists who have work in the Tate collection where born (code 👇)

#rstats #dataviz #datascience #dataanalytics https://t.co/pmAIq0d1iW",jwfaureDS,2021-01-13T02:53:26Z,https://twitter.com/jwfaureDS/status/1349187773652037637/photo/1,http://pbs.twimg.com/media/ErlHEO2VgAMavQx.jpg,NA,NA,NA,"66DaysOfData, tidyTuesday, rstats, dataviz, datascience, dataanalytics",2,2021,1349187773652037632,Images-only,Image
"Who's paintings are in the @Tate? My #TidyTuesday look at some data. Turns out, it's J.M.W. Turner and some other people... https://t.co/wO8YfMFfYT",xray_matt,2021-01-13T03:59:45Z,https://twitter.com/xray_matt/status/1349204463739756545/photo/1,http://pbs.twimg.com/media/ErlWR83VoAQawKk.jpg,NA,NA,Tate,TidyTuesday,2,2021,1349204463739756544,Images-only,Image
"Women tend to draw bigger paintings than men. I doubt that it is actually true, but this is what Tate Art Museum's data suggest.

data: https://t.co/WG3Ie7Xrbw

#TidyTuesday #Rstats https://t.co/Vc9d9J3i1D",aGricolaMZ,2021-01-13T04:59:11Z,https://twitter.com/aGricolaMZ/status/1349219419550060544/photo/1,http://pbs.twimg.com/media/ErljaJlXAAE79OF.png,NA,http://tinyurl.com/y5vdx36a,NA,"TidyTuesday, Rstats",2,2021,1349219419550060544,Links included,Image
"Quickly finished #TidyTuesday. Tried a timeline of the most used art mediums within the @Tate Museum by American Artists through the decades. This is also day 10 of #66daysofdata because it's past midnight and I'm a cheater😭.
Code : https://t.co/LyhQXmUTrg
#rstats
#dataviz https://t.co/3ZeEuaDY1A",meghansharris,2021-01-13T05:51:10Z,https://twitter.com/meghansharris/status/1349232502683144192/photo/1,http://pbs.twimg.com/media/Erluow9W8AEF3nt.png,NA,https://bit.ly/3nFlCRh,Tate,"TidyTuesday, 66daysofdata, rstats, dataviz",2,2021,1349232502683144192,Links included,Image
"My first 2021 #R #TidyTuesday contribution: exploring artwork titles in the Tate's collection. How do artists name their work? 
Code found here: https://t.co/IRTWC3Vl1o https://t.co/fmLYZ9y98r",caroissilly,2021-01-13T06:19:29Z,https://twitter.com/caroissilly/status/1349239627622727685/photo/1,http://pbs.twimg.com/media/Erl162sVQAAc0In.png,NA,https://github.com/carobuck/tidyTuesday,NA,"R, TidyTuesday",2,2021,1349239627622727680,Links included,Image
"Underrated benefit the #TidyTuesday series is seeing how FLUENT people are in R Markdown 😱. How they set up @rStudio for max efficiency, &amp; de-clutter the screen.

Watching @juliasilge do #DataScience on Ikea data has been a game-changer in how I manage my setup.

#TidyModels https://t.co/NEonQpoTbF",_J_sinclair,2021-01-13T07:51:55Z,https://twitter.com/_J_sinclair/status/1349262887076945920/photo/1,http://pbs.twimg.com/media/ErmKqcsWMAAseed.jpg,NA,NA,"rstudio, juliasilge","TidyTuesday, DataScience, TidyModels",2,2021,1349262887076945920,Images-only,Image
"Artwork acquisition by @Tate for this week's #TidyTuesday. 

Inspired by Nathan Yau's @flowingdata plot here: https://t.co/0ZLGLaCMU6

code and bigger image: https://t.co/ZzNMzD8I4z

#dataviz #RStats https://t.co/nXMnUiPtWC",geokaramanis,2021-01-13T09:26:18Z,https://twitter.com/geokaramanis/status/1349286641807056898/photo/1,http://pbs.twimg.com/media/ErmgBQdW8AAX53H.jpg,NA,"https://flowingdata.com/2020/09/10/a-timeline-of-california-wildfires/, https://github.com/gkaramanis/tidytuesday/tree/master/2021/2021-week2","Tate, flowingdata","TidyTuesday, dataviz, RStats",2,2021,1349286641807056896,Links included,"Plot showing number of acquisitions of works of art by Tate by year, from 1823 to 2013"
"I was super excited about this weeks #TidyTuesday data set, but struggled with the treemap package. At the end of the day, really happy to see a fellow Latvian Vija Celmins on the plot! https://t.co/QBDn01zc3L",berzinastella,2021-01-13T13:27:26Z,https://twitter.com/berzinastella/status/1349347322510106625/photo/1,http://pbs.twimg.com/media/ErnXbN8WMAEdQKq.png,NA,NA,NA,TidyTuesday,2,2021,1349347322510106624,Images-only,Image
"Artist age at their first acquisition by the @Tate. The oldest was Carmen Herrera at 98. She's now 105! Her piece Blanco y Verde was acquired in 2013.
#TidyTuesday 

#Rstats code: https://t.co/50lCplPCM1 https://t.co/dzg7baNhVx",kllycttn,2021-01-13T13:29:47Z,https://twitter.com/kllycttn/status/1349347916629086208/photo/1,http://pbs.twimg.com/media/ErnXwWQW8AEovbf.jpg,NA,https://github.com/kellycotton/TidyTuesdays/blob/master/code/2021-01-11_Art/art.R,Tate,"TidyTuesday, Rstats",2,2021,1349347916629086208,Links included,"Data visualization: 100 Years of Art at the Tate Museum.From 1914-2014, over 2000 artists had at least one piece of art acquired by the museum while they were still alive. Each small dot below represents an artist whose art was acquired by the Tate, the year and the artist's age at acquisition. Each larger dot represents the average age of all artists for that year. Created by @kllycttn, Data from Tate Art Museum, #TidyTuesday"
"the (dominant) colors of Tate for Week 2 of #TidyTuesday 

TIL:
dominant color by k-means (via rPlotter), 
SVG to coordinates (via Coordinator)
#genuary is a thing
furrr code from @long39ng's similar plot--mine was taking so long that I had to subsample https://t.co/CMwEZKweX4",CarloooMedina,2021-01-13T14:15:33Z,https://twitter.com/CarloooMedina/status/1349359432413675522/photo/1,http://pbs.twimg.com/media/Erngw0oXUAAenjm.png,NA,NA,long39ng,"TidyTuesday, genuary",2,2021,1349359432413675520,Images-only,Image
"Explored @Tate's ~70,000 artworks for this week's #TidyTuesday 

Took a look at when artwork with width or height as an outlier was acquired

#Rstats code: https://t.co/a8GA4flXAJ https://t.co/iip81dAvC6",JackiePsych,2021-01-13T14:28:00Z,https://twitter.com/JackiePsych/status/1349362568507305984/photo/1,http://pbs.twimg.com/media/Ernl0vuW8AowA7l.jpg,NA,https://github.com/wjtorres/tidytuesday/tree/master/2021_01_12,Tate,"TidyTuesday, Rstats",2,2021,1349362568507305984,Links included,Image
